
ipaddr	name	connection
091141001161	FP2	1
091141002223	HTC One M9	1
091141003098	Nexus 7	1
091015179155	HTC Desire 526G dual sim	1
091015179155	MediaPad 10 LINK	1
091158172134	Moto G Play	1
091016106023	SM-T580	1
091017048141	GT-I9300	1
091017093213	Moto G	1
091017093217	Moto G	1
091178242018	HUAWEI VNS-L31	1
091178053226	D2303	1
091180101134	GT-I9195	1
091019067088	GT-I9195	1
091195137170	Micromax AQ5001	1
091204183218	m2	1
091205154062	A0001	1
091022143076	SAMSUNG-SM-G870A	1
091022146155	SAMSUNG-SM-G870A	1
091022038086	Nexus 5	1
091225186031	XT1039	1
091023127079	SM-G935F	1
091231233138	Redmi 4	1
091253150066	XT1068	1
091253017029	SM-N9005	1
091253067081	ONEPLUS A3003	1
091032245037	Passport	1
091033204127	Aquaris X5 Plus	1
091033035019	Nexus 7	1
091035167113	GT-I8160P	1
091035168028	GT-I8160P	1
091035170236	GT-I8160P	1
091041158023	Aquaris X5 Plus	1
091041221157	FRD-L09	1
091042016037	Nexus 7	1
091043247219	A0001	1
091045151228	ZTE BLADE L110	1
091046197042	Wileyfox Storm	1
091052116104	A5	1
091061045084	SM-N910F	1
091061059039	TAB-I847(V1.0)	1
091064172015	SM-T520	1
091064024007	ONEPLUS A3003	1
091064094053	A0001	1
091065106031	ONEPLUS A3003	1
091065108123	GT-I9505	1
091065111122	SM-N9005	1
091065132131	A0001	1
091065218107	SM-T310	1
091066073158	FP2	1
091066076045	ONEPLUS A3003	1
091067064112	OT-995	1
091008014245	XT1580	1
091082081036	FP2	1
091089128025	Nexus 5	1
091089166178	SM-C115	1
091089017251	LG-D802	1
091089002108	Moto G (4)	1
091089243167	MotoG3	1
091089090034	OnePlus 3	1
091089090092	FP2	1
091009252194	Aquaris M5.5	1
091093054192	m8	1
091096091103	GT-I8190	1
092109110121	Nexus 5	1
092149025201	SM-G901F	1
092150182019	Lenovo TAB 2 A10-70F	1
092151085040	Archos 55 Helium Plus	1
092167009095	Aquaris X5	1
092169177036	Blackphone 2	1
092170122076	E5823	1
092187019219	Nexus 6	1
092193003007	SM-T110	1
092195096105	GT-I9515	1
092196036129	Xperia Z3 Compact (AOSPA)	1
092196043067	Moto G 2014	1
092200118091	GT-I9195	1
092200017019	8050D	1
092200041124	SM-N9005	1
092203176125	DARKMOON	1
092203237171	SGH-T699	1
092204030076	Wileyfox Swift	1
092205124046	Redmi 4	1
092208003173	TPad_10	1
092208055034	HTC 10	1
092208064178	MotoG3	1
092209023232	SGP321	1
092209030215	Redmi Note 2	1
092209070071	Redmi Note 2	1
092210165209	PULP	1
092214154143	One S	1
092214154036	ZTE Blade L6	1
092214203066	One	1
092217039125	SM-G900F	1
092227129202	GT-I8200N	1
092233224108	Nexus 5	1
092240177149	Redmi Note 3	1
092252117018	SM-T530	1
092252053181	C6903	1
092003222210	HTC Desire 620	1
092036163160	SM-J500FN	1
092036170090	SM-J500FN	1
092040248110	Nexus 5X	1
092040248180	SM-G930F	1
092040249229	SM-G930F	1
092041026184	Passport	1
092050087246	D6603	1
092050090194	Nexus 5X	1
092050099162	Moto G (4)	1
092053003069	HTC One M9	1
092006230159	Nexus 7	1
092069194156	D5803	1
092069219167	D5803	1
092073028071	XT1072	1
092074120167	Xperia Tablet Z LTE	1
092076249151	SM-N7505	1
092076036219	Lenovo YT3-X50L	1
092077145064	GT-I9100	1
092077162253	STV100-4	1
092008091203	SM-J500FN	1
092089192047	MotoG3	1
092090020105	Xtouch	1
092090021039	Nexus 4	1
092094066038	Nexus 5X	1
092097181105	FRD-AL10	1
093103112166	Nexus 4	1
093104078084	SM-G800F	1
093115095201	HTC 10	1
093115095206	SM-G318ML	1
093122248115	SM-G900F	1
093013038248	XT890	1
093013038078	XT890	1
093131251237	GT-I9100	1
093134016223	ONEPLUS A3003	1
093134023252	ONEPLUS A3003	1
093142029146	Nexus 5	1
093175012205	Jolla	1
093175012218	Jolla	1
093192131046	GT-I9505	1
093193160101	SM-G900F	1
093193233092	XT1068	1
093195008077	ONEPLUS A3003	1
093199047188	GT-I8190	1
093199047239	XT1068	1
093020236173	Lenovo A1010a20	1
093203103097	SM-G920F	1
093204147146	SM-G900F	1
093204151119	SM-G900F	1
093204205118	ZTE Blade L3	1
093205157003	LG-D620	1
093205166054	FP2	1
093215203125	ONE E1003	1
093215204044	ONE E1003	1
093217216205	GT-N5100	1
093218168249	U9000	1
093218189250	ONEPLUS A3003	1
093218074155	Moto G	1
093218085045	KFTHWI	1
093218092247	XT894	1
093219107195	SM-G930F	1
093220148066	GT-N7100	1
093220205088	ONEPLUS A3003	1
093220031196	VITO	1
093221166044	SM-T580	1
093221087163	A0001	1
093223165083	GT-I9505	1
093226157008	MHA-L09	1
093227060130	Moto G 2014	1
093229121212	DARKNIGHT	1
093229130028	Telekom Puls	1
093229157221	GT-I9301I	1
093229157092	GT-I9301I	1
093232116236	SM-G925F	1
093233016136	LIFETAB_P891X	1
093234151198	Moto G 2014 LTE	1
093234152126	Moto G 2014 LTE	1
093238124254	Nexus 7	1
093238081121	HUAWEI VNS-L31	1
093239096123	Moto G 2014	1
093024247105	SM-G901F	1
093244206113	YD201	1
093245011089	SM-G900F	1
093033113066	SM-T585	1
093033131023	SM-N930F	1
093033142207	MotoG3	1
093034112055	SM-J500FN	1
093037072076	Nexus 7	1
093040110058	MI 5	1
093041000039	Redmi Note 2	1
093041092092	A0001	1
093044108169	Nexus 5	1
093045051091	MotoG3	1
093049136162	2014813	1
093065044140	F5321	1
093091049009	MediaPad T1 8.0 Pro	1
094000104167	Wileyfox Spark +	1
094114122158	GT-S7582	1
094012068252	Classic	1
094159128143	A0001	1
094163128068	Nexus 5X	1
094180136027	MX4 Pro	1
094180079100	ASUS_Z00RD	1
094196124009	Passport	1
094197120134	SM-G930F	1
094197120187	SM-G935F	1
094197121222	SM-G930F	1
094197121058	ZTE BLADE V7	1
094197121099	Pixel	1
094021080082	SM-A510F	1
094211104081	GT-I9300	1
094212149103	LG-D855	1
094217218220	SM-G930F	1
094217050216	GT-I9100	1
094217053038	C9660	1
094218068122	D5503	1
094220127010	P024	1
094222050203	GT-I9195	1
094223189034	Nexus 5	1
094226121170	GT-I9300	1
094226121170	LG-H815	1
094229063023	A0001	1
094230156245	Lenovo TB3-X70L	1
094234170200	Nexus 6	1
094234170087	Nexus 5	1
094234032000	HTC One M9	1
094234034111	F3111	1
094234036153	F3111	1
094240033062	GT-I9300	1
094242246023	Wileyfox Swift	1
094242255198	SM-A310F	1
094244068243	Redmi 3	1
094244072120	LG-K420	1
094025176239	C2305	1
094251154123	SM-N9005	1
094253150165	A0001	1
094254130229	LG-H440n	1
094254131039	GT-I9505	1
094254155192	GT-I9506	1
094254160023	Nexus 5	1
094254163124	EVO 4G LTE	1
094254178009	GT-I8200	1
094254179034	GT-I8200	1
094254179067	GT-I8200	1
094254234044	Redmi Note 2	1
094035015239	SM-N9005	1
094035031237	SM-N9005	1
094036134066	SM-J320FN	1
094037218035	Moto G 2014	1
094038077070	MI 4i	1
094004163183	D5803	1
094041122178	MI MAX	1
094041192055	Redmi 3	1
094005187107	ONEPLUS A3003	1
094063227068	GT-I9301I	1
094064112097	K10000	1
094071150013	ASUS_Z00A	1
094079163198	Nexus 4	1
095105150002	HUAWEI Y530-U00	1
095105164108	SM-G930F	1
095116168055	S3	1
095118163047	Lenovo B6000-F	1
095129203047	Galaxy Nexus	1
095129206250	Blade III	1
095131169239	JY-G3	1
095131169248	JY-G3	1
095143031006	P024	1
095015209042	LG-D802TR	1
095153130100	LG-K100	1
095154016054	ONE A2003	1
095157058186	SM-G900F	1
095158042076	SM-T320	1
095165164204	Redmi 4	1
095175104048	FRD-L09	1
095178210185	A0001	1
095180105191	Redmi Note 3	1
095180029020	GT-I9100	1
095186041082	SM-N7505	1
095199157252	E6853	1
095208211084	GT-I9505	1
095208248241	SM-G930F	1
095222100117	SM-G935F	1
095222120150	XT1562	1
095222019225	P9000	1
095222228166	Aquaris X5	1
095222024199	PLK-L01	1
095222025094	GT-I9195	1
095222029088	ONE E1003	1
095222096079	GT-I9506	1
095223117050	LIFETAB_S785X	1
095223122047	Wileyfox Swift	1
095223160020	SM-G935F	1
095242142174	ZTE B2015	1
095248006235	GT-I9195	1
095025004215	GT-I9300	1
095027154126	m1 note	1
095033157147	ONEPLUS A3003	1
095033172170	Classic	1
095039045139	ONE E1003	1
095041074056	PMP5785C_QUAD	1
095049238154	GT-I9300	1
095060244132	Classic	1
095088131103	Ascend Y300	1
095088149090	ASUS_Z00UD	1
095089044010	Polaris	1
095090190100	Nexus 5	1
095090191047	HUAWEI P7-L10	1
095090197229	Aquaris X5 Plus	1
095090197229	Redmi Note 3	1
095090212065	HUAWEI VNS-L31	1
095090217085	GT-I9505	1
095090227113	GT-I9300	1
095090228231	LG-K220	1
095090230092	HUAWEI VNS-L31	1
095090242019	E8Q+	1
095090242098	E8Q+	1
095090244227	E8Q+	1
095090246243	GT-I9300	1
095090247004	E8Q+	1
095090249212	GT-I9300	1
095090253147	mt6582	1
095090254154	SM-G935F	1
095090254071	XT894	1
095090047069	OT-995	1
095091209184	Nexus 6P	1
095091210117	TP601A	1
095091210001	Moto G	1
095091212225	GT-I9100	1
095091213072	SM-G930F	1
095091228005	GT-N7100	1
095091235073	SM-G900F	1
095091242147	MotoG3	1
095091243110	FP2	1
095091245230	GT-I9195	1
095091246134	SM-N930F	1
095091249236	SM-G900F	1
095091025010	KIW-L21	1
095091025066	ONEPLUS A3003	1
095091250053	SM-G900F	1
095092221227	A0001	1
095094016025	SM-J500F	1
095096007048	HUAWEI G6-L11	1
096225094003	Pixel	1
096231163037	XT1575	1
096235018083	SAMSUNG-SM-G930A	1
096031136140	RS987	1
096031205231	Z740G	1
096035022106	XT1526	1
096035054096	ONEPLUS A3000	1
096036009003	SAMSUNG-SM-J120AZ	1
096040182032	Z981	1
096041124002	Nexus 6	1
096054204187	Nexus 5X	1
096055120032	F3213	1
096082192113	2014811	1
096092137193	LGLK430	1
097126020103	Nexus 5	1
097032115133	SM-S765C	1
097032064244	SM-S765C	1
097032066035	LGL34C	1
097032070058	LGL34C	1
097032078144	XT830C	1
097034067195	XT1028	1
097077086146	LGMS550	1
097099113140	Nexus 6P	1
098115028015	ONEPLUS A3000	1
098121099022	Pixel	1
098122189179	Alcatel_4060O	1
098122041125	SM-J700T	1
098127161199	ONE E1005	1
098142061095	LGL44VL	1
098168030158	SM-G530T	1
098017088124	SCH-I545	1
098179236224	Moto G Play	1
098211229041	SPH-L710	1
098224071196	SM-G930T	1
098234221128	SM-G935V	1
098243208120	LG-H811	1
098249036088	SGH-M919	1
098027150157	E5506	1
099167198099	LG-VS450PP	1
099186053177	HTC 10	1
099225102105	C6906	1
099225234103	SM-T230NU	1
099228019024	SM-T800	1
099231232252	SM-N920W8	1
099234192061	LG-H812	1
099249116128	HUAWEI SCL-L04	1
099042076044	XT1526	1
099057068067	K013	1
099068232063	Z981	1
099098146072	LG-V495	1
099099169139	Nexus 7	1
001046199182	GT-I9300	1
108035127116	XT1575	1
108083220065	SM-P600	1
109252053008	Tele2_Mini	1
109045000149	Cynus T6	1
109045000248	Cynus T6	1
123238165211	XT1225	1
151236166114	SM-G900H	1
151236166120	SM-G900H	1
151236166124	SM-G900H	1
151236166185	SM-G900H	1
151236166194	SM-G900H	1
152015113005	Nexus 5	1
166170053201	SAMSUNG-SM-G920A	1
171253047247	GT-N7100	1
172058152150	SM-G360T	1
172058153144	SM-G360T	1
172058153213	SM-G360T	1
173206083020	SM-G925W8	1
176055064065	XT1650	1
176092211243	SM-G530T	1
178010214231	YD201	1
178142021158	ONEPLUS A3003	1
178192129028	P9000	1
178197225091	P9000	1
178220088059	Lenovo A536	1
178238229054	XT1039	1
188105068067	Moto G (4)	1
188025253025	ONE A2005	1
191084082254	E5823	1
192076172071	D6603	1
193110114132	Galaxy Nexus	1
196210217188	MI 4	1
198252153109	SPH-L720	1
002242122145	Nexus 4	1
207102011120	Pixel	1
207192246022	C6743	1
207034093165	XT1635-02	1
208054044184	SM-G360T	1
210084052014	Nexus 5X	1
217225117247	Apollo_Lite	1
217225223238	LG-H410	1
217236068023	HUAWEI P7-L10	1
217093000101	Lenovo TAB 2 A10-70F	1
024144039015	SAMSUNG-SM-G900A	1
024066232026	Nexus 5	1
031004227083	SM-J510FN	1
037160088171	SM-G531F	1
037163045133	LG-D855	1
037170143089	SM-G531F	1
037170069210	SM-G531F	1
037201231017	Nexus 5X	1
037201005231	SM-N910F	1
037049218064	IQ451	1
041141017189	Android SDK built for x86_64	1
042112082043	GT-N7100	1
050130191067	GT-N7100	1
062192232166	Ixion ML250	1
065185038199	XT1609	1
067045096219	VS810PP	1
070213010221	SM-G935V	1
071231058008	HTC Vision	1
071094111122	LG-LS997	1
075162085112	KFFOWI	1
077013066253	GT-I9001	1
077013067115	GT-I9001	1
077013070083	GT-I9001	1
077005203192	GT-I9195	1
078130083099	Blackphone 2	1
078217177057	SM-G920F	1
079197180101	ONEPLUS A3003	1
079210097224	ONEPLUS A3003	1
079230146231	MX5	1
079046050218	GT-I9300	1
079071044239	Nexus 5	1
080012058085	FEVER	1
082230054105	FEVER	1
082244111082	MID0748	1
083137001202	ZTE Blade L6	1
084134093195	FP2	1
084157057020	GT-I9195	1
084157057020	GT-N5100	1
085026164240	SM-G355H	1
086031142156	Wileyfox Swift	1
087049146021	Nexus 5X	1
088168131040	FP1U	1
088190069015	Nexus 5	1
088215112066	A0001	1
089146133144	LG-D160	1
089201186083	UMI_Diamond	1
089204130111	HUAWEI VNS-L31	1
089094254189	RAINBOW	1
091041175221	GT-I9505	1
092069203171	ALE-L21	1
095208250137	BV6000	1
095091213054	STV100-4	1
201020089150	SM-J120H	1
066087116035	SM-G935P	1
077005128021	GT-I9195	1
082113099110	GT-I9195	1
109042230133	Z1	1
174232011148	SM-G930V	1
067221169243	LGMS345	1
107205184064	LG-K425	1
041251057254	GT-I9260	1
196206086023	ASUS_Z00UDB	1
172058153070	SM-G360T	1
172056004036	SM-G360T	1
172058153132	SM-G360T	1
172058153235	SM-G360T	1
172058153044	SM-G360T	1
172058158163	SM-G360T	1
131228032171	Moto G 2014 LTE	1
042112082182	GT-N7100	1
132231216006	GT-I9001	1
172058152081	SM-G360T	1
104169176229	SM-G360T	1
172058153214	SM-G360T	1
109042054224	Z1	1
109042175006	Z1	1
094254154023	PMP5785C_QUAD	1
037201226210	Pixel XL	1
123231126188	GT-S7582	1
108088051168	Nexus 7	1
062169105233	C2105	1
077005208030	GT-I9195	1
070210143221	XT1254	1
024022247211	Pixel	1
077013064051	GT-I9001	1
077005195125	GT-I9195	1
095178137014	T5	1
107146242002	C6750	1
024114071020	ONE A2005	1
094133050113	C2105	1
172056004205	SM-G360T	1
122057098176	Nexus 6P	1
128052128105	Z981	1
065019167130	Z981	1
174232003134	SM-G930V	1
079151036131	2013023	1
095178131121	T5	1
031019006129	A3-A10	1
080128229074	Z10	1
095222028001	PLK-L01	1
181027210229	MotoE2(4G-LTE)	1
051036204182	SM-G800H	1
081244220171	MI MAX	1
196068215119	SM-P555	1
109127079142	SAMSUNG-SM-N900A	1
002247250185	GT-N7105	1
077176237034	ZTE Blade L5 Plus	1
077186093188	SM-G930F	1
061000060208	Nexus 6	1
172058097167	GT-N7100	1
080187098137	SM-T555	1
189040075123	ASUS_Z011D	1
217067217253	Redmi 3S	1
181095072093	SM-T230NU	1
041141143194	Samsung Galaxy S5 - 4.4.4 - API 19 - 1080x1920	1
037120029251	F5321	1
177165051042	ASUS_Z011D	1
187034028121	ASUS_Z011D	1
077005206011	GT-I9195	1
172056002094	XT1575	1
174232137027	SM-G930V	1
081244220159	MI MAX	1
178009008148	SM-G935F	1
109104045009	GT-I9195	1
062168086170	Lenovo A536	1
083220237022	MI 5	1
174232138235	SM-G930V	1
174232012115	SM-G930V	1
002247249040	MotoG3	1
073095134224	SAMSUNG-SM-J120A	1
196065028209	HTC One X - 4.1.1 - API 16 - 720x1280	1
077154202035	FP1U	1
077154224143	FP1U	1
091205025184	ASUS_Z00ED	1
085004126131	Nexus 5X	1
174232136205	SM-G930V	1
174232133028	SM-G930V	1
174232007095	SM-G930V	1
174232128072	SM-G930V	1
174232004165	SM-G930V	1
174232133251	SM-G930V	1
174232131045	SM-G930V	1
089204135073	HUAWEI VNS-L31	1
174232131142	SM-G930V	1
174232128126	SM-G930V	1
174232002065	SM-G930V	1
174232134045	SM-G930V	1
174232133036	SM-G930V	1
174232131170	SM-G930V	1
090231253040	SM-G925F	1
174232128123	SM-G930V	1
174232008232	SM-G930V	1
174232133099	SM-G930V	1
174232137048	SM-G930V	1
174232136165	SM-G930V	1
174232000092	SM-G930V	1
174232129135	SM-G930V	1
174232133051	SM-G930V	1
188113092217	SM-G935F	1
174232134055	SM-G930V	1
174232006040	SM-G930V	1
174232129061	SM-G930V	1
174232132192	SM-G930V	1
208054035201	XT1575	1
166170036102	LG-K425	1
080187110093	XT1580	1
212159069054	M470BSE	1
071202102012	SM-N9005	1
172056038108	SM-N9005	1
085022115057	LIFETAB_S785X	1
084157051008	GT-N5100	1
047152183104	SM-J320V	1
070208066249	SM-G900V	1
172056003018	XT1575	1
160178083156	Google Nexus S - 4.1.1 - API 16 - 480x800_1	1
098025220134	E2281	1
105154066159	Android SDK built for x86_64	1
024114111120	SM-G920W8	1
188086074178	Aquaris_M4.5	1
075111011247	SCH-I435	1
002247243210	FP1	1
002247246135	FP1	1
050032192069	SM-N910T	1
105155143193	Google Nexus S - 4.1.1 - API 16 - 480x800_1	1
085022107223	LIFETAB_S785X	1
092192126157	A0001	1
157048007176	Le X507	1
105151124137	SM-P555	1
092206130075	LG-H440n	1
089204135182	Swift 2 Plus	1
172056003046	XT1575	1
173066215172	XT1575	1
090200139072	Classic	1
086178121059	SM-J500FN	1
068012158169	LGLS775	1
094025181198	Elephone_P3000S-64bit	1
088072021059	ONEPLUS A3003	1
064231170111	F3213	1
089182034248	Swift 2 Plus	1
066087081226	SM-G900P	1
095090244246	E8Q+	1
024066200230	VK815	1
041143194230	GT-I9500	1
085022107048	LIFETAB_S785X	1
085022107254	LIFETAB_S785X	1
062057242090	MyWigo Excite 3	1
109047002240	HTC One_M8	1
174208011203	VK815	1
217247153097	Telekom Puls	1
105155019110	Samsung Galaxy S6 - 5.1.0 - API 22 - 1440x2560	1
093231169180	SM-T555	1
080187122040	SM-T705	1
089182110229	Swift 2 Plus	1
116058243047	ONEPLUS A3003	1
116058242208	ONEPLUS A3003	1
046025166065	LESPH5011	1
077218253175	GT-I9100	1
077218227133	GT-I9100	1
031024148037	GT-I9505	1
095211230094	GT-I9505	1
137248216041	GT-I9195	1
093231153020	SM-T555	1
109047001168	HTC One_M8	1
181171136052	GT-I9300	1
180153228080	Nexus 4	1
079250242095	LIFETAB_P831X.2	1
184163026121	GT-I9500	1
067149013186	SAMSUNG-SM-T337A	1
089182175122	Swift 2 Plus	1
104235022109	Nexus 6P	1
080187106135	SM-T705	1
092209024194	Redmi Note 2	1
183232175003	Nexus 11	2
195037142075	SM-G357FZ	2
062203166119	SM-P605	2
067149042198	SM-T810	2
072175041185	VK815	2
083162196192	Nexus 5	2
098024225160	SM-G930V	2
072083066225	XT1575	2
089152238156	C2105	2
172058152186	SM-G360T	2
217016085227	LG-D855	2
166137216037	SAMSUNG-SM-G900A	2
085180179213	Mi-4c	2
084157057124	GT-N5100	2
084157057124	GT-I9195	2
197052108024	Android SDK built for arm64	2
046025128004	LESPH5011	2
157050006123	Lenovo K50a40	2
080012058085	GT-I9305	2
089182044079	Swift 2 Plus	2
067221169244	LGMS345	2
085016231058	V370	2
172056032139	Nexus 4	2
041141059139	GT-I9260	2
002230036210	Nexus 5X	2
178202190005	BLN-L21	2
089182170106	Swift 2 Plus	2
172058068168	SM-G530T	2
083165178241	SM-J510FN	2
093193225083	XT1068	2
094197121094	SM-N910F	2
208181174152	Pixel	2
062235229202	GT-I8190	2
176014236060	C6903	2
046222148030	Aquaris E5	2
107077160042	ONE A2005	2
216218222013	Z981	2
152023146131	Moto G4 Plus	2
197089196058	SM-N9005	2
178204108224	A0001	2
079161027202	Nexus 6P	2
094231034028	T6	2
109145217183	SM-J500FN	2
089182187181	Swift 2 Plus	2
089172230008	T5	2
172058070184	SM-G530T	2
178004034158	Redmi Note 2	2
078203028001	YD201	2
084170221063	SM-G930F	2
157049002120	SM-T231	2
213147161187	K6000 Pro	2
151029193206	GT-I8190	2
092095246090	SM-G900F	2
065102178166	LGLK430	2
217195172068	ALE-L21	2
105157146106	GT-I9300	2
201095195221	ASUS_Z011D	2
217110231098	SM-T555	2
089166153153	SM-G900F	2
002247252059	ZTE Blade L5 Plus	2
080110111026	LG-H960	2
089204139003	SM-G900F	2
105135153055	SM-P555	2
212008244219	m8	2
088172093103	A0001	2
087187025108	SM-G935F	2
190106223125	Redmi Note 4	2
212053110134	Nexus 5	2
222012037249	Redmi Note 3	2
190181024120	MI 2	2
196065028209	Google Nexus S - 4.1.1 - API 16 - 480x800_1	2
082055206160	GT-I9301I	2
073095134165	SAMSUNG-SM-J120A	2
024114064016	ONE A2005	2
172097188083	Redmi Note 3	2
001046007143	F8132	2
105132100064	SM-P555	2
041228020057	SM-P605	2
207216134005	Android SDK built for x86_64	2
077129150012	SM-G850F	2
181095133201	SM-T230NU	2
089204138059	Swift 2 Plus	2
031016177048	Moto G (4)	2
050106034077	XT1575	2
172056028106	ONEPLUS A3000	2
094023144170	Wileyfox Swift	2
174192030039	XT1565	2
109084002209	LG-H955	2
095072237012	GT-I9300I	2
085006214055	SM-N9005	2
109084001076	LG-H955	2
083135242219	LG-H815	2
091089081015	GT-I9300	2
046212033189	HUAWEI SCL-L21	2
166173248071	SAMSUNG-SM-G900A	2
093216106138	VIE-L09	2
005105030193	Wileyfox Swift	2
083163085111	MI 5	2
091032024097	GT-I9192	2
173216236147	HP SlateBook 14 PC	2
079194111231	ASUS Transformer Pad TF300T	2
087188028253	SM-G935F	2
205197242160	ZTE A2017U	2
181049071102	HUAWEI Y360-U03	2
075139181084	Z716BL	2
086159098143	GT-I9505	2
005173237005	PSP5517DUO	2
109047000123	HTC One_M8	2
105155110082	Nexus 7	2
216110194205	SM-G930V	2
084062062085	Power	2
194118044020	YD206	2
079250236111	LIFETAB_P831X.2	2
109043003207	XT1562	2
089204137168	A0001	2
080187100210	VIE-L09	2
094254241165	XT1039	2
183232175002	Nexus 11	3
218094063046	GI-I9500_TMMARS	3
075139181084	A571VL	3
082083141171	GT-N7100	3
089229000013	SM-G935F	3
090007142026	Archos Diamond Plus	3
093013037194	XT890	3
097085107249	surnia	3
077154204241	LG-V400	3
178114187136	Nexus 9	3
204085209206	KIW-L24	3
193236084057	Aquaris E5 FHD	3
185066193056	Z1	3
176204160066	iris 820	3
213243133137	LG-D855	3
066108220069	KFFOWI	3
074134029111	Nexus 5X	3
062178172140	Nexus 5X	3
086124144230	Lenovo P70-A	3
114198035223	Nexus 7	3
050152159147	SAMSUNG-SM-G930A	3
091005132078	A0001	3
091061092057	SM-G930F	3
071220010218	SM-G860P	3
065019167130	GT-N7100	3
090153073103	GEM-701L	3
073055182084	Nexus 6	3
097085152077	SM-T350	3
041141247009	Samsung Galaxy Note 3 - 4.4.4 - API 19 - 1080x1920	3
105136187224	Samsung Galaxy S2 - 4.1.1 - API 16 - 480x800	3
024179123239	Pixel	3
192168000196	PLT7650G	3
088069229115	XT1562	3
084055097138	GT-I9100	3
046138056062	2014811	3
095223186072	LG-H815	3
091004197099	SM-G900F	3
093231215153	HM 1S	3
031016139026	F5321	3
207157072171	XT1254	3
066087081029	SM-G900P	3
151047125072	Archos 50 Platinum 4G	3
002202195153	Wileyfox Swift	3
146052092228	GT-I9195	4
220208008029	FT141B	4
063110026025	Full Android on Emulator	4
067002011003	Droid Incredible	4
081161059004	XT320	4
085028128105	SM-J320FN	4
107092062250	SAMSUNG-SM-G920A	4
118149252066	SM-G900F	4
178197227007	E6653	4
185094029111	ONE E1003	4
089182019097	Swift 2 Plus	4
067249115190	Nexus 5	4
107152098143	Nexus 6P	4
077136015009	XT1562	4
217122151159	SM-G900F	4
202052036062	ASUS_Z008	4
071191043134	Nexus 5X	4
084113250061	HUAWEI VNS-L31	4
176092100240	G320	4
092040249172	SM-N910F	4
082234254088	SAMSUNG-SM-G900A	4
172097142082	Redmi Note 3	4
092075086229	Nexus 5	4
205185218208	SM-N900W8	4
046094046195	ONE E1003	4
217086104066	D5803	4
100002175175	Nexus 9	4
062178224016	Moto G 2014	4
072135127228	SM-G900W8	4
062074001091	ALE-L21	4
177247192147	SM-J105B	4
174103190102	Nexus 6	4
084039244051	Nexus 7	4
178165129072	Tab2A7-10F	4
176083081031	Nexus 5X	4
112202166161	GALAXY S6 edge	4
041137226107	Samsung Galaxy S5 - 4.4.4 - API 19 - 1080x1920	4
046031212218	Nexus 5	4
088161117235	Nexus 5	4
024095129050	Nexus 5X	4
109091034200	Galaxy Nexus	4
188101002136	A0001	4
065092225116	Galaxy Nexus	4
110175207089	Nexus 5X	4
196148117251	SM-G531H	4
201171066188	ONEPLUS A3000	4
178200237124	FP2	4
174227005116	XT1609	4
077047122150	Mi 4i	4
105152143195	SM-P555	4
037165090001	SM-G901F	4
188025157120	GT-I9100	4
109236087062	SM-G900FD	4
064130146128	Nexus 4	4
099018022227	SM-T580	4
083167253176	ASUS_Z00A	4
091065014224	ZTE A2017U	4
089086108026	SM-G930FD	4
024068112012	SM-J320W8	4
186183208028	HUAWEI Y320-U351	4
175157195005	MotoG3	4
092227013212	ALCATEL ONE TOUCH 6012D	4
172058040041	SM-G935U	4
188206096195	F5121	4
107012156117	SM-G930V	5
185036170093	GT-I9301I	5
050147156083	LGMS550	5
082094033012	SM-T230	5
083101005089	Wileyfox Swift	5
188221164118	GT-I9300	5
212120034002	MI 3W	5
108219240016	SGH-T999	5
095090242015	E8Q+	5
188100001131	Pixel	5
096127238055	LG-V522	5
090034102158	Archos Diamond Plus	5
046083057115	FP2	5
074058196148	Nexus 5	5
078054005008	GT-I9505	5
066189081002	XT1635-01	5
095091229058	LG-H850	5
077013071009	GT-I9001	5
063141198031	SM-T705	5
173079162220	GT-N7100	5
093037217013	FEVER	5
046254120028	Wileyfox Swift	5
151066041095	Moto G (4)	5
005090212240	One	5
066087072061	LGLS775	5
217249033103	LIFETAB_S1036X	5
109047002149	HTC One_M8	5
089239214044	LG-K350	5
188193053047	Nexus 5	5
037209011137	Z1	6
089186136245	GT-I9195	6
062010106240	ONEPLUS A3003	6
087196081014	C2105	6
071183115104	Maru on the Nexus 5	6
188029165076	SM-N910F	6
079194070219	ONEPLUS A3003	6
024244032000	Nexus 5	6
118149156123	Nexus 6P	6
082006184208	Nexus 6	6
201179187014	MotoE2(4G-LTE)	6
024011105132	SCH-I535	6
174196139230	Nexus 6	6
046160200203	F5321	6
103197140215	Nexus 6	6
059088173167	Nexus 6	6
067045096188	VS810PP	6
072019178003	Nexus 5	6
174255194201	LGL52VL	6
081154192159	FP2	6
077013064059	GT-I9001	6
079155241212	Nexus 5X	6
098021051204	SGH-I337	6
031006199152	GT-I9505	6
089227013045	R7	6
079253091202	Xperia SP	6
066229020159	Nexus 6P	6
109255248232	XT1700	6
069243144226	XT1650-03	6
094025182190	Elephone_P3000S-64bit	6
197229178007	NX505J	6
080187103022	Moto G (4)	6
093230071163	Nexus 7	6
087158221213	HTC One_M8	6
095153132239	D5103	6
089016150053	One	6
093099226001	Nexus 5X	6
207179153186	SM-T813	6
184056058225	SM-G930V	7
195134125221	GT-I9500	7
105131066229	SM-P555	7
095088048086	Wileyfox Swift	7
174223134234	Pixel XL	7
079255118251	Nexus 4	7
087008215231	FRD-L09	7
094114078091	Nexus 5	7
